Timestep,Max,Avg
235780,0.0,0.0
235800,0.0,0.0
235860,0.0,0.0
236000,0.0,0.0
236100,0.0,0.0
236120,0.0,0.0
236260,0.0,0.0
236360,0.0,0.0
236380,0.0,0.0
236520,0.0,0.0
236540,0.0,0.0
236580,0.0,0.0
236600,0.0,0.0
236680,0.0,0.0
236760,0.0,0.0
236780,0.0,0.0
236800,0.0,0.0
236860,0.0,0.0
237000,1,1.0
237100,0.0,0.0
237120,0.0,0.0
237180,0.0,0.0
237260,0.0,0.0
237360,0.0,0.0
237380,0.0,0.0
237520,0.0,0.0
237540,0.0,0.0
237580,0.0,0.0
237600,0.0,0.0
237680,0.0,0.0
237760,0.0,0.0
237800,0.0,0.0
237860,0.0,0.0
238000,0.0,0.0
238100,0.0,0.0
238120,0.0,0.0
238180,0.0,0.0
238260,0.0,0.0
238360,0.0,0.0
238380,0.0,0.0
238520,0.0,0.0
238540,0.0,0.0
238580,0.0,0.0
238600,0.0,0.0
238680,0.0,0.0
238760,0.0,0.0
238800,0.0,0.0
238860,0.0,0.0
238880,0.0,0.0
239000,0.0,0.0
239100,0.0,0.0
239120,0.0,0.0
239180,0.0,0.0
239260,0.0,0.0
239360,0.0,0.0
239380,0.0,0.0
239520,0.0,0.0
239540,0.0,0.0
239580,0.0,0.0
239600,0.0,0.0
239680,0.0,0.0
239760,0.0,0.0
239800,0.0,0.0
239860,0.0,0.0
239880,0.0,0.0
240000,0.0,0.0
240100,0.0,0.0
240120,0.0,0.0
240180,0.0,0.0
240260,0.0,0.0
240360,0.0,0.0
240420,0.0,0.0
240520,0.0,0.0
240540,0.0,0.0
240600,0.0,0.0
240680,0.0,0.0
240740,0.0,0.0
240760,0.0,0.0
240800,0.0,0.0
240820,0.0,0.0
240860,0.0,0.0
240880,0.0,0.0
240900,0.0,0.0
241000,0.0,0.0
241100,0.0,0.0
241120,0.0,0.0
241180,0.0,0.0
241260,0.0,0.0
241360,0.0,0.0
241420,0.0,0.0
241520,0.0,0.0
241540,0.0,0.0
241580,0.0,0.0
241600,0.0,0.0
241620,0.0,0.0
241680,0.0,0.0
241740,0.0,0.0
241800,0.0,0.0
241820,0.0,0.0
241860,0.0,0.0
241880,0.0,0.0
241900,0.0,0.0
242000,0.0,0.0
242100,0.0,0.0
242120,0.0,0.0
242180,0.0,0.0
242260,0.0,0.0
242360,0.0,0.0
242420,0.0,0.0
242520,0.0,0.0
242540,0.0,0.0
242580,0.0,0.0
242600,0.0,0.0
242620,0.0,0.0
242680,0.0,0.0
242740,0.0,0.0
242840,0.0,0.0
242860,0.0,0.0
242880,0.0,0.0
242900,0.0,0.0
243000,0.0,0.0
243100,0.0,0.0
243120,0.0,0.0
243180,0.0,0.0
243260,0.0,0.0
243360,0.0,0.0
243420,0.0,0.0
243520,0.0,0.0
243540,0.0,0.0
243580,0.0,0.0
243600,0.0,0.0
243620,0.0,0.0
243680,0.0,0.0
243780,0.0,0.0
243840,0.0,0.0
243860,0.0,0.0
243880,0.0,0.0
243900,0.0,0.0
244000,0.0,0.0
244100,0.0,0.0
244120,0.0,0.0
244180,0.0,0.0
244260,0.0,0.0
244360,0.0,0.0
244520,0.0,0.0
244540,0.0,0.0
244580,0.0,0.0
244600,0.0,0.0
244620,0.0,0.0
244640,1,1.0
244680,0.0,0.0
244740,0.0,0.0
244780,0.0,0.0
244840,0.0,0.0
244860,0.0,0.0
244880,0.0,0.0
244900,0.0,0.0
245000,0.0,0.0
245100,0.0,0.0
245140,0.0,0.0
245180,0.0,0.0
245260,0.0,0.0
245300,0.0,0.0
245360,0.0,0.0
245540,0.0,0.0
245580,0.0,0.0
245620,0.0,0.0
245640,0.0,0.0
245680,0.0,0.0
245740,0.0,0.0
245800,0.0,0.0
245840,0.0,0.0
245860,0.0,0.0
245880,0.0,0.0
245900,0.0,0.0
246000,0.0,0.0
246140,0.0,0.0
246180,0.0,0.0
246240,0.0,0.0
246260,0.0,0.0
246300,0.0,0.0
246360,0.0,0.0
246540,0.0,0.0
246580,0.0,0.0
246620,0.0,0.0
246640,0.0,0.0
246680,0.0,0.0
246740,0.0,0.0
246800,0.0,0.0
246840,0.0,0.0
246860,0.0,0.0
246880,0.0,0.0
246900,0.0,0.0
247000,0.0,0.0
247140,0.0,0.0
247180,0.0,0.0
247240,0.0,0.0
247260,0.0,0.0
247300,0.0,0.0
247320,0.0,0.0
247360,0.0,0.0
247540,0.0,0.0
247580,0.0,0.0
247620,0.0,0.0
247680,0.0,0.0
247740,0.0,0.0
247820,0.0,0.0
247840,0.0,0.0
247860,0.0,0.0
247940,1,0.5
248000,0.0,0.0
248140,0.0,0.0
248180,0.0,0.0
248240,0.0,0.0
248260,0.0,0.0
248300,0.0,0.0
248320,0.0,0.0
248540,0.0,0.0
248580,0.0,0.0
248620,0.0,0.0
248680,0.0,0.0
248740,0.0,0.0
248820,0.0,0.0
248840,0.0,0.0
248860,0.0,0.0
248940,0.0,0.0
249000,0.0,0.0
249080,1,1.0
249140,0.0,0.0
249180,0.0,0.0
249260,0.0,0.0
249300,0.0,0.0
249320,0.0,0.0
249540,0.0,0.0
249580,0.0,0.0
249620,0.0,0.0
249680,0.0,0.0
249740,0.0,0.0
249820,0.0,0.0
249860,0.0,0.0
249940,0.0,0.0
249980,0.0,0.0
250000,0.0,0.0
250080,0.0,0.0
250140,0.0,0.0
250160,1,1.0
250180,0.0,0.0
250260,0.0,0.0
250300,0.0,0.0
250320,0.0,0.0
250540,0.0,0.0
250580,0.0,0.0
250620,0.0,0.0
250680,0.0,0.0
250740,0.0,0.0
250820,0.0,0.0
250860,0.0,0.0
250940,0.0,0.0
250980,0.0,0.0
251000,0.0,0.0
251080,0.0,0.0
251140,0.0,0.0
251160,0.0,0.0
251180,0.0,0.0
251260,0.0,0.0
251340,0.0,0.0
251360,0.0,0.0
251540,0.0,0.0
251580,0.0,0.0
251620,0.0,0.0
251700,1,0.5
251840,0.0,0.0
251860,0.0,0.0
251940,0.0,0.0
251980,0.0,0.0
252000,0.0,0.0
252020,0.0,0.0
252140,0.0,0.0
252160,0.0,0.0
252180,0.0,0.0
252260,0.0,0.0
252340,0.0,0.0
252360,0.0,0.0
252560,0.0,0.0
252580,0.0,0.0
252620,0.0,0.0
252700,0.0,0.0
252740,0.0,0.0
252840,0.0,0.0
252860,0.0,0.0
252880,0.0,0.0
252940,0.0,0.0
252980,0.0,0.0
253000,0.0,0.0
253020,0.0,0.0
253160,0.0,0.0
253180,0.0,0.0
253320,0.0,0.0
253340,0.0,0.0
253360,0.0,0.0
253560,0.0,0.0
253580,0.0,0.0
253620,0.0,0.0
253700,0.0,0.0
253740,0.0,0.0
253840,0.0,0.0
253880,0.0,0.0
253980,0.0,0.0
254000,0.0,0.0
254020,0.0,0.0
254040,0.0,0.0
254080,0.0,0.0
254160,0.0,0.0
254180,0.0,0.0
254320,0.0,0.0
254340,0.0,0.0
254360,0.0,0.0
254500,0.0,0.0
254580,0.0,0.0
254620,0.0,0.0
254700,0.0,0.0
254740,0.0,0.0
254840,0.0,0.0
254880,0.0,0.0
254980,0.0,0.0
255000,0.0,0.0
255020,0.0,0.0
255040,0.0,0.0
255080,0.0,0.0
255160,0.0,0.0
255180,0.0,0.0
255320,0.0,0.0
255340,0.0,0.0
255360,0.0,0.0
255500,0.0,0.0
255580,0.0,0.0
255620,0.0,0.0
255740,0.0,0.0
255840,0.0,0.0
255940,0.0,0.0
255960,1,1.0
255980,0.0,0.0
256000,0.0,0.0
256040,0.0,0.0
256080,0.0,0.0
256120,0.0,0.0
256160,0.0,0.0
256180,0.0,0.0
256220,0.0,0.0
256320,0.0,0.0
256340,0.0,0.0
256360,0.0,0.0
256500,0.0,0.0
256580,0.0,0.0
256620,0.0,0.0
256680,0.0,0.0
256740,0.0,0.0
256820,0.0,0.0
256840,0.0,0.0
256940,0.0,0.0
256960,0.0,0.0
256980,0.0,0.0
257000,0.0,0.0
257080,0.0,0.0
257160,0.0,0.0
257180,0.0,0.0
257220,0.0,0.0
257320,0.0,0.0
257340,0.0,0.0
257380,1,1.0
257400,0.0,0.0
257500,0.0,0.0
257580,0.0,0.0
257620,0.0,0.0
257740,0.0,0.0
257820,0.0,0.0
257840,0.0,0.0
257940,0.0,0.0
257960,0.0,0.0
257980,0.0,0.0
258080,0.0,0.0
258200,0.0,0.0
258240,0.0,0.0
258320,0.0,0.0
258340,0.0,0.0
258380,0.0,0.0
258400,1,1.0
258460,0.0,0.0
258560,0.0,0.0
258580,0.0,0.0
258620,0.0,0.0
258720,1,1.0
258740,0.0,0.0
258820,0.0,0.0
258840,0.0,0.0
258940,0.0,0.0
258960,0.0,0.0
259040,0.0,0.0
259080,0.0,0.0
259200,0.0,0.0
259240,0.0,0.0
259320,0.0,0.0
259380,0.0,0.0
259400,0.0,0.0
259460,0.0,0.0
259560,0.0,0.0
259580,0.0,0.0
259720,0.0,0.0
259800,0.0,0.0
259820,0.0,0.0
259840,0.0,0.0
259940,0.0,0.0
259960,0.0,0.0
260040,0.0,0.0
260080,0.0,0.0
260200,0.0,0.0
260240,0.0,0.0
260320,0.0,0.0
260460,0.0,0.0
260480,0.0,0.0
260560,0.0,0.0
260580,0.0,0.0
260720,0.0,0.0
260800,0.0,0.0
260840,0.0,0.0
260940,0.0,0.0
260960,0.0,0.0
261040,0.0,0.0
261080,0.0,0.0
261120,1,1.0
261200,0.0,0.0
261240,0.0,0.0
261320,0.0,0.0
261440,0.0,0.0
261460,0.0,0.0
261480,0.0,0.0
261560,0.0,0.0
261580,0.0,0.0
261720,0.0,0.0
261800,0.0,0.0
261840,0.0,0.0
261940,0.0,0.0
261960,0.0,0.0
262040,0.0,0.0
262080,0.0,0.0
262120,0.0,0.0
262200,0.0,0.0
262240,0.0,0.0
262320,0.0,0.0
262440,0.0,0.0
262460,0.0,0.0
262480,0.0,0.0
262560,0.0,0.0
262580,0.0,0.0
262680,1,1.0
262720,0.0,0.0
262800,0.0,0.0
262840,0.0,0.0
262940,0.0,0.0
263020,0.0,0.0
263080,0.0,0.0
263120,0.0,0.0
263200,0.0,0.0
263220,0.0,0.0
263320,0.0,0.0
263380,0.0,0.0
263440,0.0,0.0
263460,0.0,0.0
263480,0.0,0.0
263560,0.0,0.0
263580,0.0,0.0
263680,0.0,0.0
263720,0.0,0.0
263800,0.0,0.0
263840,0.0,0.0
263940,0.0,0.0
264000,0.0,0.0
264020,0.0,0.0
264080,0.0,0.0
264120,0.0,0.0
264180,0.0,0.0
264200,0.0,0.0
264220,0.0,0.0
264320,0.0,0.0
264440,0.0,0.0
264480,0.0,0.0
264560,0.0,0.0
264580,0.0,0.0
264660,0.0,0.0
264720,0.0,0.0
264740,0.0,0.0
264760,0.0,0.0
264800,0.0,0.0
264840,0.0,0.0
264940,0.0,0.0
265000,0.0,0.0
265120,0.0,0.0
265180,0.0,0.0
265200,0.0,0.0
265220,0.0,0.0
265260,1,1.0
265320,0.0,0.0
265360,0.0,0.0
265440,0.0,0.0
265480,0.0,0.0
265560,0.0,0.0
265580,0.0,0.0
265660,0.0,0.0
265720,0.0,0.0
265760,0.0,0.0
265800,0.0,0.0
265840,0.0,0.0
265940,0.0,0.0
266000,0.0,0.0
266120,1,0.5
266180,0.0,0.0
266200,0.0,0.0
266220,0.0,0.0
266320,0.0,0.0
266360,0.0,0.0
266440,0.0,0.0
266480,0.0,0.0
266560,0.0,0.0
266660,0.0,0.0
266720,0.0,0.0
266760,0.0,0.0
266800,0.0,0.0
266840,0.0,0.0
266940,0.0,0.0
267000,0.0,0.0
267120,0.0,0.0
267180,0.0,0.0
267200,0.0,0.0
267220,0.0,0.0
267320,0.0,0.0
267360,0.0,0.0
267440,0.0,0.0
267480,0.0,0.0
267560,0.0,0.0
267660,0.0,0.0
267720,0.0,0.0
267760,0.0,0.0
267800,0.0,0.0
267860,0.0,0.0
267940,0.0,0.0
268000,0.0,0.0
268120,0.0,0.0
268180,0.0,0.0
268200,0.0,0.0
268220,0.0,0.0
268320,0.0,0.0
268340,0.0,0.0
268360,0.0,0.0
268440,0.0,0.0
268480,0.0,0.0
268560,0.0,0.0
268660,0.0,0.0
268760,0.0,0.0
268800,0.0,0.0
268820,0.0,0.0
268860,0.0,0.0
268940,0.0,0.0
269000,0.0,0.0
269160,0.0,0.0
269180,0.0,0.0
269200,0.0,0.0
269220,0.0,0.0
269320,0.0,0.0
269340,0.0,0.0
269360,0.0,0.0
269440,0.0,0.0
269480,0.0,0.0
269560,0.0,0.0
269760,0.0,0.0
269800,0.0,0.0
269820,0.0,0.0
269860,0.0,0.0
269940,0.0,0.0
270020,0.0,0.0
270160,0.0,0.0
270200,0.0,0.0
270220,0.0,0.0
270240,0.0,0.0
270320,0.0,0.0
270340,0.0,0.0
270360,0.0,0.0
270440,0.0,0.0
270480,0.0,0.0
270560,0.0,0.0
270760,0.0,0.0
270800,0.0,0.0
270820,0.0,0.0
270860,0.0,0.0
270940,0.0,0.0
271020,0.0,0.0
271160,0.0,0.0
271200,0.0,0.0
271220,0.0,0.0
271240,0.0,0.0
271320,0.0,0.0
271360,0.0,0.0
271440,0.0,0.0
271480,0.0,0.0
271560,0.0,0.0
271760,0.0,0.0
271800,0.0,0.0
271820,0.0,0.0
271860,0.0,0.0
271940,0.0,0.0
272020,0.0,0.0
272160,0.0,0.0
272200,0.0,0.0
272220,0.0,0.0
272240,0.0,0.0
272320,0.0,0.0
272360,0.0,0.0
272440,0.0,0.0
272480,0.0,0.0
272540,0.0,0.0
272560,0.0,0.0
272780,0.0,0.0
272800,0.0,0.0
272820,0.0,0.0
272860,0.0,0.0
272940,0.0,0.0
273020,0.0,0.0
273160,0.0,0.0
273200,0.0,0.0
273220,0.0,0.0
273240,0.0,0.0
273320,0.0,0.0
273360,0.0,0.0
273440,0.0,0.0
273480,0.0,0.0
273560,0.0,0.0
273640,0.0,0.0
273780,0.0,0.0
273800,0.0,0.0
273820,0.0,0.0
273860,0.0,0.0
273940,0.0,0.0
274020,0.0,0.0
274160,0.0,0.0
274200,0.0,0.0
274220,0.0,0.0
274320,0.0,0.0
274340,0.0,0.0
274360,0.0,0.0
274440,0.0,0.0
274560,0.0,0.0
274580,0.0,0.0
274640,0.0,0.0
274780,0.0,0.0
274800,0.0,0.0
274820,0.0,0.0
274860,0.0,0.0
274940,0.0,0.0
275020,0.0,0.0
275160,0.0,0.0
275200,0.0,0.0
275220,0.0,0.0
275320,0.0,0.0
275340,0.0,0.0
275360,0.0,0.0
275400,0.0,0.0
275440,0.0,0.0
275580,0.0,0.0
275640,0.0,0.0
275780,0.0,0.0
275800,0.0,0.0
275820,0.0,0.0
275860,0.0,0.0
275940,0.0,0.0
276020,0.0,0.0
276160,0.0,0.0
276200,0.0,0.0
276220,0.0,0.0
276320,0.0,0.0
276340,0.0,0.0
276360,0.0,0.0
276400,0.0,0.0
276440,0.0,0.0
276480,0.0,0.0
276580,0.0,0.0
276640,0.0,0.0
276780,0.0,0.0
276800,0.0,0.0
276820,0.0,0.0
276860,0.0,0.0
276940,0.0,0.0
277020,0.0,0.0
277160,0.0,0.0
277200,0.0,0.0
277220,0.0,0.0
277320,0.0,0.0
277340,0.0,0.0
277440,0.0,0.0
277500,0.0,0.0
277580,0.0,0.0
277640,0.0,0.0
277780,0.0,0.0
277800,0.0,0.0
277820,0.0,0.0
277840,0.0,0.0
277860,0.0,0.0
277940,0.0,0.0
278020,0.0,0.0
278180,0.0,0.0
278200,0.0,0.0
278220,1,0.5
278320,0.0,0.0
278340,0.0,0.0
278440,0.0,0.0
278500,0.0,0.0
278580,0.0,0.0
278640,0.0,0.0
278780,0.0,0.0
278800,0.0,0.0
278820,0.0,0.0
278840,0.0,0.0
278860,0.0,0.0
278940,0.0,0.0
279020,0.0,0.0
279040,0.0,0.0
279180,0.0,0.0
279200,0.0,0.0
279220,0.0,0.0
279320,0.0,0.0
279400,0.0,0.0
279440,0.0,0.0
279480,0.0,0.0
279640,0.0,0.0
279800,0.0,0.0
279820,0.0,0.0
279840,0.0,0.0
279860,0.0,0.0
279940,0.0,0.0
280040,0.0,0.0
280080,0.0,0.0
280200,0.0,0.0
280220,0.0,0.0
280320,0.0,0.0
280460,0.0,0.0
280480,0.0,0.0
280540,0.0,0.0
280640,0.0,0.0
280680,0.0,0.0
280800,0.0,0.0
280820,0.0,0.0
280840,0.0,0.0
280860,0.0,0.0
280940,0.0,0.0
281060,0.0,0.0
281200,0.0,0.0
281220,0.0,0.0
281320,0.0,0.0
281340,0.0,0.0
281460,0.0,0.0
281600,0.0,0.0
281640,0.0,0.0
281700,0.0,0.0
281800,1,0.5
281820,0.0,0.0
281840,0.0,0.0
281860,0.0,0.0
281940,0.0,0.0
282060,0.0,0.0
282200,0.0,0.0
282220,0.0,0.0
282320,0.0,0.0
282340,0.0,0.0
282480,0.0,0.0
282600,0.0,0.0
282640,0.0,0.0
282700,0.0,0.0
282800,0.0,0.0
282820,0.0,0.0
282840,0.0,0.0
282860,0.0,0.0
282900,0.0,0.0
282940,0.0,0.0
283060,0.0,0.0
283200,0.0,0.0
283220,0.0,0.0
283320,0.0,0.0
283340,0.0,0.0
283380,0.0,0.0
283520,0.0,0.0
283560,0.0,0.0
283600,0.0,0.0
283700,0.0,0.0
283760,0.0,0.0
283820,0.0,0.0
283840,0.0,0.0
283860,0.0,0.0
283900,0.0,0.0
283940,0.0,0.0
284060,0.0,0.0
284200,0.0,0.0
284220,0.0,0.0
284320,0.0,0.0
284340,0.0,0.0
284380,0.0,0.0
284460,0.0,0.0
284520,0.0,0.0
284560,0.0,0.0
284600,0.0,0.0
284740,0.0,0.0
284760,0.0,0.0
284820,0.0,0.0
284860,0.0,0.0
284900,0.0,0.0
284940,0.0,0.0
285060,0.0,0.0
285200,0.0,0.0
285220,0.0,0.0
285320,0.0,0.0
285340,0.0,0.0
285380,0.0,0.0
285460,0.0,0.0
285520,0.0,0.0
285560,0.0,0.0
285600,0.0,0.0
285760,0.0,0.0
285800,0.0,0.0
285820,0.0,0.0
285840,0.0,0.0
285860,0.0,0.0
285900,0.0,0.0
285940,0.0,0.0
286060,0.0,0.0
286200,0.0,0.0
286220,0.0,0.0
286320,0.0,0.0
286340,0.0,0.0
286380,0.0,0.0
286460,0.0,0.0
286520,0.0,0.0
286560,0.0,0.0
286600,0.0,0.0
286640,0.0,0.0
286760,0.0,0.0
286800,0.0,0.0
286820,0.0,0.0
286840,0.0,0.0
286860,0.0,0.0
286900,0.0,0.0
286920,0.0,0.0
286940,0.0,0.0
287120,0.0,0.0
287200,0.0,0.0
287320,0.0,0.0
287460,0.0,0.0
287500,0.0,0.0
287520,0.0,0.0
287580,0.0,0.0
287700,0.0,0.0
287740,0.0,0.0
287760,0.0,0.0
287840,0.0,0.0
287860,0.0,0.0
287900,0.0,0.0
287920,0.0,0.0
287940,0.0,0.0
287960,0.0,0.0
288180,0.0,0.0
288200,0.0,0.0
288380,0.0,0.0
288500,0.0,0.0
288520,0.0,0.0
288580,0.0,0.0
288620,0.0,0.0
288740,0.0,0.0
288760,0.0,0.0
288780,0.0,0.0
288840,0.0,0.0
288900,0.0,0.0
288940,0.0,0.0
289140,0.0,0.0
289220,0.0,0.0
289280,0.0,0.0
289460,0.0,0.0
289520,0.0,0.0
289580,0.0,0.0
289620,0.0,0.0
289680,0.0,0.0
289740,0.0,0.0
289760,1,0.5
289840,0.0,0.0
289900,0.0,0.0
289940,0.0,0.0
290280,0.0,0.0
290300,0.0,0.0
290460,0.0,0.0
290540,0.0,0.0
290620,0.0,0.0
290640,0.0,0.0
290760,0.0,0.0
290780,0.0,0.0
290820,0.0,0.0
290840,0.0,0.0
290880,0.0,0.0
290900,0.0,0.0
290940,0.0,0.0
291000,0.0,0.0
291280,0.0,0.0
291300,0.0,0.0
291420,0.0,0.0
291460,1,0.5
291480,0.0,0.0
291540,0.0,0.0
291720,0.0,0.0
291740,0.0,0.0
291760,0.0,0.0
291820,0.0,0.0
291860,0.0,0.0
291880,0.0,0.0
291900,0.0,0.0
291940,0.0,0.0
291960,0.0,0.0
291980,0.0,0.0
292040,0.0,0.0
292080,0.0,0.0
292140,0.0,0.0
292280,0.0,0.0
292460,0.0,0.0
292480,0.0,0.0
292660,1,1.0
292720,0.0,0.0
292740,0.0,0.0
292760,0.0,0.0
292820,0.0,0.0
292860,0.0,0.0
292880,0.0,0.0
292940,0.0,0.0
293000,0.0,0.0
293040,0.0,0.0
293080,0.0,0.0
293100,0.0,0.0
293140,0.0,0.0
293340,1,1.0
293440,0.0,0.0
293460,0.0,0.0
293480,0.0,0.0
293660,0.0,0.0
293740,0.0,0.0
293780,0.0,0.0
293800,1,0.5
293860,0.0,0.0
293880,0.0,0.0
293920,0.0,0.0
293940,0.0,0.0
294000,0.0,0.0
294040,0.0,0.0
294080,0.0,0.0
294180,0.0,0.0
294200,0.0,0.0
294500,0.0,0.0
294520,0.0,0.0
294640,0.0,0.0
294660,0.0,0.0
294720,1,1.0
294780,0.0,0.0
294800,0.0,0.0
294860,0.0,0.0
294880,0.0,0.0
294900,0.0,0.0
294980,0.0,0.0
295000,0.0,0.0
295040,0.0,0.0
295080,0.0,0.0
295100,0.0,0.0
295180,0.0,0.0
295200,0.0,0.0
295500,0.0,0.0
295520,1,0.5
295660,0.0,0.0
295780,0.0,0.0
295800,0.0,0.0
295880,0.0,0.0
295900,0.0,0.0
296040,0.0,0.0
296060,0.0,0.0
296080,0.0,0.0
296120,0.0,0.0
296200,0.0,0.0
296220,0.0,0.0
296360,1,1.0
296480,1,1.0
296520,0.0,0.0
296580,0.0,0.0
296600,1,1.0
296620,0.0,0.0
296680,0.0,0.0
296700,1,1.0
296780,0.0,0.0
296820,0.0,0.0
296880,0.0,0.0
296960,0.0,0.0
296980,1,1.0
297060,0.0,0.0
297120,0.0,0.0
297160,0.0,0.0
297220,0.0,0.0
297360,0.0,0.0
297480,0.0,0.0
297580,0.0,0.0
297600,0.0,0.0
297620,0.0,0.0
297680,0.0,0.0
297700,0.0,0.0
297800,0.0,0.0
297820,0.0,0.0
297940,1,1.0
298000,0.0,0.0
298020,0.0,0.0
298040,0.0,0.0
298060,0.0,0.0
298080,0.0,0.0
298160,0.0,0.0
298180,0.0,0.0
298220,0.0,0.0
298360,0.0,0.0
298560,0.0,0.0
298580,0.0,0.0
298620,0.0,0.0
298680,0.0,0.0
298700,0.0,0.0
298760,0.0,0.0
298880,0.0,0.0
298900,0.0,0.0
298940,0.0,0.0
299020,0.0,0.0
299060,0.0,0.0
299080,0.0,0.0
299140,0.0,0.0
299160,0.0,0.0
299180,0.0,0.0
299220,0.0,0.0
299460,0.0,0.0
299620,0.0,0.0
299640,0.0,0.0
299680,0.0,0.0
299700,0.0,0.0
299740,0.0,0.0
299760,0.0,0.0
299780,0.0,0.0
299880,0.0,0.0
299940,0.0,0.0
300020,0.0,0.0
300060,0.0,0.0
300080,0.0,0.0
300140,0.0,0.0
300160,0.0,0.0
300180,0.0,0.0
300240,0.0,0.0
300300,0.0,0.0
300460,0.0,0.0
300620,0.0,0.0
300640,0.0,0.0
300680,0.0,0.0
300720,0.0,0.0
300740,0.0,0.0
300780,0.0,0.0
300880,0.0,0.0
300940,0.0,0.0
301080,0.0,0.0
301160,0.0,0.0
301180,0.0,0.0
301200,0.0,0.0
301260,0.0,0.0
301400,0.0,0.0
301540,0.0,0.0
301620,0.0,0.0
301640,0.0,0.0
301680,0.0,0.0
301720,0.0,0.0
301780,0.0,0.0
301800,0.0,0.0
301880,0.0,0.0
301920,0.0,0.0
302000,0.0,0.0
302080,0.0,0.0
302180,0.0,0.0
302220,0.0,0.0
302380,0.0,0.0
302460,0.0,0.0
302540,0.0,0.0
302620,0.0,0.0
302680,0.0,0.0
302700,0.0,0.0
302720,0.0,0.0
302780,1,1.0
302800,0.0,0.0
302880,0.0,0.0
302900,0.0,0.0
302920,0.0,0.0
302940,0.0,0.0
303080,0.0,0.0
303180,0.0,0.0
303380,2,2.0
303440,0.0,0.0
303520,1,1.0
303620,0.0,0.0
303700,0.0,0.0
303720,1,1.0
303760,0.0,0.0
303780,0.0,0.0
303800,0.0,0.0
303820,0.0,0.0
303880,0.0,0.0
303920,0.0,0.0
303940,1,0.5
304080,0.0,0.0
304180,0.0,0.0
304200,1,1.0
304380,0.0,0.0
304520,0.0,0.0
304560,0.0,0.0
304640,0.0,0.0
304700,0.0,0.0
304760,0.0,0.0
304780,0.0,0.0
304800,0.0,0.0
304820,0.0,0.0
304860,0.0,0.0
304920,0.0,0.0
304940,0.0,0.0
304980,0.0,0.0
305080,0.0,0.0
305180,0.0,0.0
305220,0.0,0.0
305260,0.0,0.0
305420,1,1.0
305560,0.0,0.0
305620,1,0.5
305640,0.0,0.0
305720,0.0,0.0
305760,0.0,0.0
305780,0.0,0.0
305800,0.0,0.0
305880,0.0,0.0
305900,0.0,0.0
305920,0.0,0.0
305940,0.0,0.0
305960,0.0,0.0
305980,0.0,0.0
306080,0.0,0.0
306100,1,1.0
306180,0.0,0.0
306220,0.0,0.0
306420,0.0,0.0
306560,0.0,0.0
306620,0.0,0.0
306640,0.0,0.0
306720,0.0,0.0
306760,0.0,0.0
306840,0.0,0.0
306880,0.0,0.0
306920,0.0,0.0
306980,1,0.3333333333333333
307000,0.0,0.0
307040,0.0,0.0
307080,0.0,0.0
307160,0.0,0.0
307240,0.0,0.0
307420,0.0,0.0
307460,0.0,0.0
307560,0.0,0.0
307620,0.0,0.0
307640,0.0,0.0
307740,0.0,0.0
307780,0.0,0.0
307800,0.0,0.0
307920,0.0,0.0
307960,0.0,0.0
307980,0.0,0.0
308000,0.0,0.0
308060,0.0,0.0
308080,0.0,0.0
308100,0.0,0.0
308120,0.0,0.0
308240,0.0,0.0
308260,0.0,0.0
308320,0.0,0.0
308420,0.0,0.0
308460,0.0,0.0
308560,0.0,0.0
308620,0.0,0.0
308680,0.0,0.0
308800,0.0,0.0
308880,0.0,0.0
308900,0.0,0.0
308920,0.0,0.0
308960,0.0,0.0
309000,0.0,0.0
309060,0.0,0.0
309100,0.0,0.0
309120,0.0,0.0
309160,0.0,0.0
309200,0.0,0.0
309280,0.0,0.0
309320,0.0,0.0
309360,0.0,0.0
309440,0.0,0.0
309460,0.0,0.0
309560,0.0,0.0
309620,0.0,0.0
309720,0.0,0.0
309820,0.0,0.0
309880,0.0,0.0
309920,0.0,0.0
309960,0.0,0.0
310000,0.0,0.0
310060,0.0,0.0
310200,0.0,0.0
310220,0.0,0.0
310260,1,1.0
310280,0.0,0.0
310320,0.0,0.0
310420,0.0,0.0
310460,0.0,0.0
310540,0.0,0.0
310620,0.0,0.0
310640,0.0,0.0
310720,0.0,0.0
310820,0.0,0.0
310880,0.0,0.0
310920,0.0,0.0
310980,0.0,0.0
311040,0.0,0.0
311200,0.0,0.0
311220,0.0,0.0
311300,1,0.5
311320,0.0,0.0
311340,1,1.0
311400,0.0,0.0
311460,0.0,0.0
311520,0.0,0.0
311540,0.0,0.0
311640,0.0,0.0
311820,0.0,0.0
311880,0.0,0.0
311980,0.0,0.0
312040,0.0,0.0
312060,0.0,0.0
312220,0.0,0.0
312240,0.0,0.0
312260,0.0,0.0
312280,0.0,0.0
312300,0.0,0.0
312340,1,0.3333333333333333
312400,0.0,0.0
312460,0.0,0.0
312520,0.0,0.0
312580,0.0,0.0
312700,1,1.0
312880,0.0,0.0
312900,0.0,0.0
313040,0.0,0.0
313060,0.0,0.0
313080,0.0,0.0
313200,0.0,0.0
313240,0.0,0.0
313260,0.0,0.0
313340,0.0,0.0
313380,0.0,0.0
313400,0.0,0.0
313420,0.0,0.0
313520,0.0,0.0
313540,0.0,0.0
313740,0.0,0.0
313800,1,1.0
313900,0.0,0.0
313920,0.0,0.0
313940,1,1.0
314040,0.0,0.0
314060,1,1.0
314100,0.0,0.0
